age,y
0.7591802683177136,0
0.13164808714567958,0
0.13110504013071042,0
0.3394347460762581,0
0.07487917929993884,0
0.2896227860630998,0
0.5803674244006026,0
0.4360260486298942,0
0.8481688724266189,0
0.08911566458929504,0
0.09368225830919596,0
0.16836016099398576,0
0.32690796503285585,0
0.09739048509293796,0
0.2305436340928089,0
0.1361754219016372,0
0.055102122193990605,0
0.09253354949363972,0
0.08816252259270392,0
0.20576804438915614,0
0.7356123579206245,0
0.06229150893807942,0
0.24030008187025184,0
0.03230059383763785,1
0.18598044952520404,0
0.18433528725135448,0
0.5175705642348502,0
0.32384343441586544,0
0.21239178314563745,0
0.4847894259145935,0
0.3861573099738717,0
0.09603600442405336,0
0.2316370773712992,0
0.501280411827603,0
0.03609051091309996,1
0.14672883776088255,0
0.08347520926391479,0
0.04671590326435808,0
0.3675958123587437,0
0.046522250618280164,0
0.5358913016456669,0
0.3665297564529905,0
0.15035708819624408,0
0.4979338314491776,0
0.04188628079177638,0
0.6020100558815861,0
0.13351763795486132,0
0.12481613727340747,0
0.05065727774969056,0
0.3737449357507782,0
0.17695464488626153,0
0.1294051642143492,0
0.09309921191850663,0
0.12290220874727754,0
0.3248356687029865,0
0.8243794443548293,0
0.08551057949112753,0
0.4203523482202462,0
0.5201030676720515,0
0.25828237399739606,0
0.0953648866982887,0
0.10281178209013926,0
0.2500627894789509,0
0.31414258182708216,0
0.17173330791213262,0
0.15258576565529902,0
0.09897152863451117,0
0.18339022090182175,0
0.35245031015063044,0
0.1914509672535832,0
0.5260050917830745,0
0.1710005243081965,0
0.21062626673329454,0
0.7683498199278324,0
0.11525754838276225,0
0.33648624859986875,0
0.5726032182774672,0
0.11578687612124262,0
0.3178141830956105,0
0.09739506669984883,0
0.2459663298982937,0
0.3793242002630583,0
0.742333699917967,0
0.4042425356040196,0
0.12556633547248516,0
0.25035820302886563,0
0.3897248118664819,0
0.2705827157281613,0
0.14668181805119862,0
0.4182529247103192,0
0.18722971945979625,0
0.04061380473546456,0
0.14743779725658296,0
0.2415498362529809,0
0.3743238743709308,0
0.5800757773479474,0
0.33671619386927226,0
0.5041183773141629,0
0.2931087839344501,0
0.2032366719182736,0
0.1172752172167884,0
0.37391358041373307,0
0.1582127969267633,0
0.17178737440465566,0
0.32940763450679383,0
0.2725441780564402,0
0.9368640700305918,0
0.1494154174605182,0
0.06358583904649732,0
0.22016392686359829,0
0.1368593770038479,0
0.9229729926564352,0
0.44697224047150796,0
0.27018074382887525,0
0.4812009216796067,0
0.21641619630928546,0
0.10386807783661403,0
0.07155918459824742,0
0.3067065328168909,0
0.4041339743261171,0
0.5173112966239687,0
0.0943295593048668,0
0.0960997130171446,0
0.3409030771859502,0
0.18892605031740345,0
0.307709462495269,0
0.4194686306047497,0
0.09835311528612392,0
0.19824820125622666,0
0.13539688134233044,0
0.5706304441348927,0
0.04934519156993356,0
0.08597568068062915,0
0.5070891293465779,0
0.2278928941437759,0
0.3606114188419275,0
0.1438819960899288,0
0.14988915360265806,0
0.2942900734740781,0
0.8509934794313435,0
0.384746276545751,0
0.7159587273193939,0
0.5452752542346465,0
0.18909573195030627,0
0.05289732327398518,0
0.13212787723007338,0
0.15539539012701525,0
0.31418649264490434,0
0.31559686153880506,0
0.416027917447146,0
0.4169016869377283,0
0.54699749351223,0
0.22531213982814935,0
0.1109884487421549,0
0.2802277776416235,0
0.2580557143623405,0
0.29071229230237944,0
0.4340746255696745,0
0.37561348132696204,0
0.5236481350325336,0
0.6237951349364392,0
0.043890358303145666,1
0.3803598777743445,0
0.2344355541929753,0
0.6379930845075023,0
0.1899927407788564,0
0.039746021042337785,1
0.25382393258105723,0
0.04162616129057012,1
0.1279769515982613,0
0.3887262870700081,0
0.14830339178532595,0
0.08478689400587264,0
0.3365017406951135,0
0.3211584122200294,0
0.14789993125578835,0
0.5657068131347741,0
0.7114235511512933,0
0.4142937234693132,0
0.5026756460095223,0
0.0967352790988856,0
0.4282823805662188,0
0.1802342352539093,0
0.4852198689660789,0
0.3711142999022316,0
0.20330811168706955,0
0.084840807984267,0
0.5560594025839858,0
0.2351352416571143,0
0.40818120504882394,0
0.4658535941376115,0
0.19113585493900054,0
0.4028464237782191,0
0.9258963837177864,0
0.17784018879524466,0
0.12400456146156096,0
0.3670810122078722,0
0.460819465425338,0
0.21378610416086827,0
0.038146863746746335,1
0.06130941010343576,0
0.1146177054171157,0
0.07368494533829885,0
0.5784492212327709,0
0.5415799949460433,0
0.12772932032479228,0
0.11994925534640224,0
0.20660581348922333,0
0.1670659557793337,0
0.4378163636923952,0
0.22646266536400536,0
0.18617208471766272,0
0.2497105863462381,0
0.01796496712703529,1
0.26763752609499875,0
0.8189266356489212,0
0.18525006712445535,0
0.26333500344197924,0
0.13214681510801307,0
0.16266080773114047,0
0.19142201243421636,0
0.34099386692327344,0
0.07534840891859,0
0.0809610640583299,0
0.21439208595485465,0
0.1736092104010653,0
0.1567121691442447,0
0.2284545915106767,0
0.1952079034252551,0
0.12771900745897585,0
0.3871783279372348,0
0.2352365333208283,0
0.06825346613538613,0
0.24603283693848474,0
0.2802149911619672,0
0.0949398332863326,0
0.044395870214227064,0
0.3144360928665396,0
0.18517107422504087,0
0.08215694950208842,0
0.3722736887246112,0
0.6499365987675894,0
0.15045250507168678,0
0.21384249025128865,0
0.20994852407103776,0
0.06198730808938305,1
0.1402349388681565,0
0.16719002365344635,0
0.2308588596543879,0
0.043365075677967886,0
0.27596909319224683,0
0.0628227556453158,0
0.3509319857570954,0
0.05697720833909716,0
0.20772918596924464,0
0.5010364703677253,0
0.5246428705220142,0
0.8424235391742319,0
0.04859644972556824,0
0.04269254706974479,0
0.5658032638058332,0
0.3421849418095411,0
0.09477324161282304,0
0.6038854834688273,0
0.06437323599074896,0
0.20818563139079813,0
0.07626221062948707,0
0.2345907757933479,0
0.1618950804943042,0
0.3759259147738195,0
0.07555202422809433,0
0.3965063109128172,0
0.15971773141817133,0
0.06954139467066213,0
0.587417183584384,0
0.10881035248527776,0
0.17349871823384436,0
0.06292039510286326,0
0.0817188802761479,0
0.03624283466576393,1
0.34773469321869643,0
0.2092269013174755,0
0.2806444158076935,0
0.24239386422112494,0
0.2198448191761387,0
0.15588254622127,0
0.19600241764692636,0
0.1638311134589076,0
0.10959652521956094,0
0.05488319987944215,0
0.03831904280299158,1
0.13140079491098533,0
0.07155288221479736,0
0.07179722282463076,0
0.4911238872278466,0
0.07902855754232091,0
0.10652279114564832,0
0.18918822380225025,0
0.049376204896379,0
0.3951692728319705,0
0.12322927385000873,0
0.4382138200210929,0
0.3683961451141868,0
0.4403524229639896,0
0.0668136165917501,0
0.15269993557591074,0
0.5890480707889152,0
0.4150441931204322,0
0.10506529949211127,0
0.4987421363720583,0
0.08093177982830538,0
0.08970069204350868,0
0.1574297047905768,0
0.17566484790145168,0
0.1094031663940138,0
0.09434199882390193,0
0.6856277926728687,0
0.3240876775767811,0
0.15447026844445838,0
0.3701126930539752,0
0.0558246878041645,0
0.3391243817877416,0
0.27326559421808544,0
0.3656213279516787,0
0.03880372493250397,0
0.3687483854983738,0
0.1916051216255592,0
0.34099716973523675,0
0.2803427737660698,0
0.25178646533782706,0
0.013635020316372887,1
0.19310072169455272,0
0.07207332647965102,0
0.44702756654203374,0
0.13904776877786845,0
0.5898052072979526,0
0.4229459805471243,0
0.09386121478786127,0
0.06365476240727831,0
0.1590851961581962,0
0.16341313979083094,0
0.04320259228731305,1
0.05432741356616113,0
0.057541988060474523,1
0.12599023869115214,0
0.2440165211749579,0
0.05685343247723505,0
0.42713302401522335,0
0.2859965304064712,0
0.4158727956485575,0
0.1943613257042516,0
0.07454602549387045,0
0.5777784118285091,0
0.2551140074624159,0
0.2688691061614523,0
0.5482823149915701,0
0.0681336804563935,0
0.18599622199011084,0
0.479550681546946,0
0.17329954401199313,0
0.16045865602215054,0
0.2194599123125694,0
0.25824632226152233,0
0.1833773860891314,0
0.21266801426063855,0
0.16177891542708928,0
0.08059057920513417,0
0.2559886206130965,0
0.33764019223928304,0
0.2702340226576713,0
0.19019935970515064,0
0.8053572855295771,0
0.1117851911788872,0
0.2807758193515644,0
0.10659789431264263,0
0.8626621856275073,0
0.12006640802585315,0
0.07830355063204816,0
0.8700435032627719,0
0.0842042442759441,0
0.35613148742592304,0
0.1332490511749972,0
0.5140664006373732,0
0.2945572648677509,0
0.2532514355644066,0
0.19488801371388026,0
0.17059118672426388,0
0.4673734543079293,0
0.7087036542626385,0
0.22591714355746145,0
0.13533976964431235,0
0.4791145276182939,0
0.5930104849159599,0
0.3009141510430118,0
0.4948138683699258,0
0.32925390650142083,0
0.16313159776432687,0
0.14829928463842226,0
0.2007052741892237,0
0.5798319455686382,0
0.5926974966883573,0
0.044750892776992485,0
0.17327217501267847,0
0.187659608254217,0
0.533267501902689,0
0.48419586994689207,0
0.32025444893459537,0
0.19513355974801813,0
0.20780051522008566,0
0.2440556788566472,0
0.3921159188543081,0
0.07215895718513564,0
0.15487544549203952,0
0.4584278743399717,0
0.6736226025300583,0
0.7740330626303296,0
0.21172441614178086,0
0.2193462526137569,0
0.17573080240465647,0
0.182592279505962,0
0.09115289310948482,0
0.8139327760666549,0
0.4088470760786092,0
0.47677047487332,0
0.0681607263498065,0
0.32574291226900337,0
0.09863356117950113,0
0.4452741621349573,0
0.3002375266951081,0
0.6151811381949361,0
0.4240944648399855,0
0.22690467403158884,0
0.4977505341685139,0
0.2364577631379088,0
0.2197188531801344,0
0.08727996575243538,0
0.11149419713119693,0
0.13348121502730054,0
0.19300001482682466,0
0.20197225269784005,0
0.02832433681554113,0
0.3250265479968692,0
0.9471733273189621,0
0.4043057926980335,0
0.5431723962900423,0
0.19697378338645968,0
0.016362125518587938,1
0.0433809007480148,0
0.7671412823766146,0
0.09052276714204477,0
0.18588085226368165,0
0.08439000787331928,0
0.2439737619905633,0
0.15851813425060765,0
0.11571223154522473,0
0.036751863481571466,1
0.6584289803441922,0
0.1875342697882026,0
0.06264229505527799,0
0.3043576002437451,0
0.1482521073492542,0
0.047563831754365286,0
0.3639126714370255,0
0.27647627710610834,0
0.059980482899842924,0
0.13466651505731686,0
0.15790199856004788,0
0.8446255927159477,0
0.366824208579532,0
0.27858470469657826,0
0.2377361198846625,0
0.584859650523791,0
0.4531854748758557,0
0.4523869338823725,0
0.285354815091642,0
0.15363864733715438,0
0.4172971730845367,0
0.1157143433392518,0
0.09051980677804104,0
0.15740541849077047,0
0.2506980659905787,0
0.9424819839382048,0
0.5763594024847213,0
0.12259726560863032,0
0.055892333620192185,0
0.06355315395894366,1
0.06758358286532003,0
0.27085066686350384,0
0.2919163720998831,0
0.10115632559355436,0
0.1876496971583385,0
0.14447444505912566,0
0.19088401763098906,0
0.12312624497387432,0
0.26800411381872674,0
0.2246041591424164,0
0.3065780638684722,0
0.2860122462559029,0
0.3155189402794981,0
0.08977123456755244,0
0.1310254547429673,0
0.263989787899237,0
0.2730869016410443,0
0.6736551832275208,0
0.04887774369433607,0
0.1165961277773446,0
0.2387796197464992,0
0.18013452611703135,0
0.11195567944961828,0
0.4065198647933523,0
0.4634941934277402,0
0.11761649300028665,0
0.2952853882102249,0
0.1082964274752997,0
0.2758404247491872,0
0.6630309802994877,0
0.043002924298281814,1
0.3586198178627787,0
0.3294131135305402,0
0.14033280499266718,0
0.4765515217160216,0
0.2649064714130088,0
0.5408660791451276,0
0.3841106397986879,0
0.3747967148980553,0
0.2648318189278052,0
0.3066101857595592,0
0.5280446381336522,0
0.14388551267973956,0
0.1721008556461366,0
0.2372784114551908,0
0.3990621323554688,0
0.41668949709142106,0
0.04526988299921055,0
0.17372259588461852,0
0.05433751707933745,0
0.1751065555751599,0
0.3893469916794557,0
0.27171381793481064,0
0.1556353116436458,0
0.4787092252914629,0
0.0198433220575193,1
0.3489655417991241,0
0.4278042502741157,0
0.1691930183390827,0
0.14905340889863056,0
0.4428657561906103,0
0.1071457043773388,0
0.2439223368119061,0
0.1571600537623767,0
0.2298704002037823,0
0.2383398696918449,0
0.24822588469002804,0
0.06623432671657531,0
0.21948998129769826,0
0.045805224885490166,0
0.2296773075466933,0
0.1040261358003732,0
0.4751506561703106,0
0.2063963054549556,0
0.2414522830930384,0
0.1896218714212745,0
0.028611264290994795,1
0.8234379467437989,0
0.4917271424079648,0
0.2807653968346496,0
0.4089546902093623,0
0.2255965336706353,0
0.21508808477750085,0
0.14844827749915845,0
0.683651126693563,0
0.0951522394714541,0
0.4428359855185558,0
0.4872601915914215,0
0.2612264508720639,0
0.3449370334461035,0
0.33587228897355514,0
0.6932405962375866,0
0.134286484345968,0
0.07545109309159903,0
0.1449843955772649,0
0.0750128317262359,0
0.17903082620546298,0
0.5308346185444823,0
0.3413739820575925,0
0.4010614090224919,0
0.039483274409143135,1
0.22934923655499945,0
0.1195205091165716,0
0.3702219114187728,0
0.04880160278181325,0
0.2937882412232524,0
0.596229743010213,0
0.4756031595388904,0
0.2353577502083669,0
0.011445189138363513,1
0.1857420269712367,0
0.2081384041520008,0
0.05819779982807384,0
0.06529171145831662,0
0.22307446414872675,0
0.2497032639903804,0
0.11845618538871205,0
0.2970442628930023,0
0.2028815142095692,0
0.34137226783858043,0
0.11343381895826332,0
0.3155622806966177,0
0.1074715500216504,0
0.7535405389549925,0
0.3376221146810761,0
0.1979542592068368,0
0.20903046346144355,0
0.3356060239385677,0
0.4047663066592295,0
0.3268022404462368,0
0.036358813185565074,1
0.056854976191950166,0
0.1320431582182715,0
0.2261647438842937,0
0.2541426228552347,0
0.4591878204596923,0
0.5584957810214938,0
0.13340558416014148,0
0.31987378138317474,0
0.3904887870836458,0
0.05625860326952892,0
0.03298902442247829,0
0.1593983165723108,0
0.13064860185214242,0
0.9591836734693876,0
0.3880752628531664,0
0.17675280623109496,0
0.9104463009115372,0
0.14765121624629127,0
0.08464386606234388,0
0.1752083661530942,0
0.17796704599861332,0
0.20871523430193975,0
0.4203300668796277,0
0.03312094986770765,1
0.18355976078292446,0
0.3630724168336633,0
0.12124558850200205,0
0.04229276611112677,1
0.0721850581566185,0
0.2048605005064537,0
0.13962185758989953,0
0.12046898791354504,0
0.27236797897373083,0
0.08372073036984866,0
0.14012811320421564,0
0.5354411710976492,0
0.1643835667425104,0
0.543023989289302,0
0.14416964330952026,0
0.4657249534033503,0
0.3571153040756087,0
0.16591299932611714,0
0.09493975764915052,0
0.10528889565735174,0
0.049019350178905484,0
0.14665778166842466,0
0.5484170166695699,0
0.03954563838407682,0
0.5349460357802344,0
0.3230115867343709,0
0.8208664600390161,0
0.21516420422291715,0
0.3231353019716883,0
0.13726546688209593,0
0.3444808472918707,0
0.2190209741631485,0
0.3670264688357992,0
0.2159447252246084,0
0.13810743004604004,0
0.10224763139115788,0
0.2172980163624664,0
0.3434014098717226,0
0.09217998220744412,0
0.1161770192281498,0
0.2103818017132584,0
0.0784512554819525,0
0.1876747317900584,0
0.1977268498389142,0
0.7280615092345601,0
0.28477125257710123,0
0.4529662264158829,0
0.0898132944307422,0
0.2551043296638398,0
0.2701197918272226,0
0.29581553265021404,0
0.6954725072698422,0
0.4607561129840536,0
0.35575623676894264,0
0.23568131187657515,0
0.11832250864783447,0
0.6679177309585028,0
0.6039952320072127,0
0.24825626211045046,0
0.28304003466658184,0
0.4864370801868516,0
0.5413638261315279,0
0.3321824379561897,0
0.4530738405107509,0
0.2114172913073295,0
0.14868397806331315,0
0.06207916954733723,1
0.22190115272469207,0
0.2897200108085499,0
0.5604774074636651,0
0.5248813929302727,0
0.1479481786711709,0
0.6340155233829671,0
0.5048634383058966,0
0.05240799464204837,0
0.4689693122265083,0
0.21125758994292906,0
0.3282464319692792,0
0.17713981292431266,0
0.07206317123914786,0
0.6261686118558152,0
0.039836311957092994,0
0.226817033122426,0
0.9558174284463216,0
0.24077606809634056,0
0.19853053282075886,0
0.143517444506485,0
0.4226245770496108,0
0.4960202468574338,0
0.0322705944278233,0
0.30187241451682284,0
0.16936293215731646,0
0.07594407502302719,0
0.8885233166386385,0
0.7578024346864705,0
0.6567200301523685,0
0.21215960405595627,0
0.13937366833451514,0
0.21108480825349693,0
0.4493546052319308,0
0.33062731406189433,0
0.17778257407332554,0
0.14731870336565195,0
0.04862166383263152,0
0.35421248924261983,0
0.10638864631079607,0
0.06388601122594886,0
0.24965925669707034,0
0.10621602045771054,0
0.031639911726342056,1
0.35846408954943243,0
0.12695621244695932,0
0.2690571123035739,0
0.4737752155235291,0
0.1328696709382439,0
0.1380329938287589,0
0.1320613977307366,0
0.1956902900084471,0
0.2228039090150026,0
0.15838224598917533,0
0.4329862753137021,0
0.5112632800251737,0
0.04975476568487834,0
0.19223945372527032,0
0.36949847931161,0
0.4140544253273632,0
0.1413484392503878,0
0.6764179117834592,0
0.05879176502629229,0
0.16769563090037312,0
0.8231697521150704,0
0.133801394982387,0
0.2846558253518667,0
0.3342989941168128,0
0.34676876754086794,0
0.14520275896938345,0
0.3414947663467258,0
0.3509640378770581,0
0.26718182986434463,0
0.2691034131360221,0
0.3734041778302513,0
0.4398139705967281,0
0.2393774995725106,0
0.1904289270214656,0
0.3501669731433465,0
0.3846005083965859,0
0.4935198768741585,0
0.125482422070932,0
0.1461302693221094,0
0.2409578673375786,0
0.3413401442599657,0
0.8180105755172151,0
0.08042458076969293,0
0.2541683380294602,0
0.08260666790763481,0
0.2050836538476329,0
0.3751040558684412,0
0.14676154717272755,0
0.10583302885950556,0
0.1651244383705217,0
0.056507498329218475,0
0.30201342281879195,0
0.60279628678631,0
0.16032838819142345,0
0.6249807393026041,0
0.6063944334929697,0
0.261900854832001,0
0.6541688018568323,0
0.11919706822471292,0
0.16778320162978444,0
0.17974408197635153,0
0.2690101165727462,0
0.19564273865174905,0
0.4248149298402789,0
0.6114637359286909,0
0.08646080678792524,0
0.08952463585897594,0
0.15297987036660374,0
0.2000415641998184,0
0.3364687842540477,0
0.39449786626543626,0
0.12612828026565945,0
0.12251146287956124,0
0.3155109794392958,0
0.4550571793642744,0
0.6841723191216861,0
0.2332343867879401,0
0.042542374729640266,1
0.24778434081115905,0
0.11107394925291443,0
0.06823085192144149,0
0.2765141914674989,0
0.3209646405910996,0
0.8950487629931642,0
0.392923161010081,0
0.1720500289615279,0
0.2777253025193937,0
0.05456973543420155,0
0.21638867151501767,0
0.5240839259609782,0
0.3318374940485306,0
0.5385445306382403,0
0.18709441873336427,0
0.13139665195806324,0
0.7319588923506177,0
0.06964055581771131,0
0.28802715367757503,0
0.3688975290096606,0
0.3111619806386773,0
0.16148024996032875,0
0.12290850593371293,0
0.2905379933928393,0
0.513214319426707,0
0.9952774234291414,0
0.2272054549562552,0
0.20942348923458276,0
0.03600260894473765,0
0.026581104787758932,0
0.2266520339449149,0
0.2769937576485697,0
0.24008404412574075,0
0.3479879697667071,0
0.1003062995247235,0
0.08000042074838867,0
0.13991137037327253,0
0.338490122722459,0
0.8775147014620616,0
0.18750221757961966,0
0.0371642383579406,0
0.5771128230478992,0
0.19250203007080935,0
0.11114109888093122,0
0.4515046126360476,0
0.17548393357537026,0
0.2580429018822985,0
0.15690295435442778,0
0.5195092307950581,0
0.3388492313385977,0
0.15764151716904912,0
0.15107543532307247,0
0.17149858514250882,0
0.10053274694104722,0
0.15343112270671602,0
0.4186674545762983,0
0.9270392959891236,0
0.06369281603084667,0
0.19958548589815975,0
0.3244663653967571,0
0.4462139505976557,0
0.32353594225620746,0
0.9207476578448996,0
0.8309097176613772,0
0.05249088514875125,0
0.28999838554938184,0
0.4224184576403265,0
0.21763946997374672,0
0.08454007631936472,0
0.12611910161422193,0
0.5139569077614107,0
0.15284025502967194,0
0.044372103880883376,0
0.2738259439356894,0
0.12188243229552224,0
0.3220411125638202,0
0.17803526606506845,0
0.3135179665638985,0
0.5788148569124497,0
0.10456924221652593,0
0.4617304281219938,0
0.11203225946035393,0
0.5762571899572451,0
0.3397537906807411,0
0.09463785763917024,0
0.2978021682037613,0
0.04309983073151949,0
0.5245907465013602,0
0.10657796111619593,0
0.06555394154923204,0
0.14611699988349952,0
0.03738349636505815,1
0.31835261662391184,0
0.6760308250266116,0
0.12522105548804227,0
0.10293700253099576,0
0.30282355334370864,0
0.14707864253094888,0
0.06708650529130389,1
0.13779513144072214,0
0.1867625027397519,0
0.10578786013959818,0
0.4875487806386386,0
0.2421353642656704,0
0.2337998704474018,0
0.12292881858520575,0
0.4035269207965233,0
0.25494793269947064,0
0.14939549479144032,0
0.3478090246420241,0
0.4026408836043076,0
0.3516182978663635,0
0.10310615343430496,0
0.20671406305509302,0
0.17201793948884767,0
0.8731929923065329,0
0.09452982242354847,0
0.12019603032488953,0
0.09407208683835973,0
0.08231943485699574,0
0.06258844346273378,0
0.2682543864024499,0
0.07590923981751388,0
0.29118499267266224,0
0.07905757174884334,0
0.21277445658294555,0
0.03677062841511541,1
0.4131130018611273,0
0.048718349713341734,0
0.4986260505460086,0
0.0992372837480658,0
0.0881156837154002,0
0.12100164480271168,0
0.15634873390244627,0
0.0959440783149014,0
0.08373259654926846,0
0.13655774839978374,0
0.2201640108884316,0
0.42342862137586895,0
0.3087721579111889,0
0.29320126386507184,0
0.07592117677407281,0
0.5692054003508163,0
0.11265009126396867,0
0.3330888877932056,0
0.022159933655030745,1
0.3717454408664595,0
0.39320823143969297,0
0.07718447315585518,0
0.09112168634022297,0
0.30674590065600377,0
0.3651371953123753,0
0.0990308033705174,0
0.7721675242820678,0
0.956597463690634,0
0.2677497139627076,0
0.3919934641091417,0
0.1624481587336969,0
0.38775097495258337,0
0.2728763287269206,0
0.12103072956898175,0
0.2740086174216384,0
0.1710394073326775,0
0.1549089454950327,0
0.1882537586594817,0
0.2399175301307857,0
0.26785981207297005,0
0.12320335391272992,0
0.0878723162640737,0
0.4637247571636693,0
0.18628594571763246,0
0.1231507949365616,0
0.12440818320766485,0
0.08381837009392998,0
0.2321922229822547,0
0.2491232912475008,0
0.315022485532386,0
0.0421147699756465,0
0.043435548554443135,0
0.347318704927398,0
0.15235329245906595,0
0.07887993414418715,0
0.2597446804329848,0
0.3185619069597577,0
0.04466835501746455,1
0.3406912516740845,0
0.2403455612248156,0
0.8692614415287622,0
0.14888273299085333,0
0.4972179528719681,0
0.1390284925271443,0
0.3702219114187728,0
0.1273841580377625,0
0.2198766129152057,0
0.4516975163047089,0
0.12058002163997182,0
0.4346966706437809,0
0.06425866523608133,1
0.05237100758393126,0
0.12693835806071216,0
0.18526466328315846,0
0.17190614278293107,0
0.43005809085384383,0
